SUBJECTID,mSens,age,emotion,ACTOR,presentNumber,meanAmpNC
36,lowMSens,youngerAgeGroup,A,5,5,18.729
36,lowMSens,youngerAgeGroup,A,5,6,-3.113
36,lowMSens,youngerAgeGroup,A,5,7,33.376
36,lowMSens,youngerAgeGroup,A,5,8,-6.407
36,lowMSens,youngerAgeGroup,A,5,9,-2.784
36,lowMSens,youngerAgeGroup,A,5,10,6.905
37,higMSens,olderAgeGroup,B,1,1,-35.314
37,higMSens,olderAgeGroup,B,1,2,-36.858
37,higMSens,olderAgeGroup,B,1,3,-3.435
37,higMSens,olderAgeGroup,B,1,4,-13.387
37,higMSens,olderAgeGroup,B,1,5,-34.925
37,higMSens,olderAgeGroup,B,1,6,-13.509
37,higMSens,olderAgeGroup,B,1,7,-15.458
37,higMSens,olderAgeGroup,B,1,8,-11.826
37,higMSens,olderAgeGroup,B,1,9,-5.929
37,higMSens,olderAgeGroup,B,1,10,3.23
37,higMSens,olderAgeGroup,B,2,1,7.283
37,higMSens,olderAgeGroup,B,2,2,-14.858
37,higMSens,olderAgeGroup,B,2,3,-14.46
37,higMSens,olderAgeGroup,B,2,4,-19.337
37,higMSens,olderAgeGroup,B,2,5,-31.562
37,higMSens,olderAgeGroup,B,2,6,-18.886
37,higMSens,olderAgeGroup,B,2,7,-25.597
37,higMSens,olderAgeGroup,B,2,8,14.711
37,higMSens,olderAgeGroup,B,2,9,3.683
37,higMSens,olderAgeGroup,B,2,10,-35.87
37,higMSens,olderAgeGroup,B,3,1,-29.127
37,higMSens,olderAgeGroup,B,3,2,16.798
37,higMSens,olderAgeGroup,B,3,3,-17.336
37,higMSens,olderAgeGroup,B,3,4,3.036
37,higMSens,olderAgeGroup,B,3,5,7.03
37,higMSens,olderAgeGroup,B,3,6,-11.54
37,higMSens,olderAgeGroup,B,3,7,-2.413
37,higMSens,olderAgeGroup,B,3,8,-9.872
37,higMSens,olderAgeGroup,B,3,9,11.461
37,higMSens,olderAgeGroup,B,3,10,5.418
37,higMSens,olderAgeGroup,B,4,1,14.098
37,higMSens,olderAgeGroup,B,4,2,23.41
37,higMSens,olderAgeGroup,B,4,3,10.4
37,higMSens,olderAgeGroup,B,4,4,-4.608
37,higMSens,olderAgeGroup,B,4,5,-14.896
37,higMSens,olderAgeGroup,B,4,6,8.053
37,higMSens,olderAgeGroup,B,4,7,20.43
37,higMSens,olderAgeGroup,B,4,8,4.756
37,higMSens,olderAgeGroup,B,4,9,2.484
37,higMSens,olderAgeGroup,B,4,10,-34.049
37,higMSens,olderAgeGroup,B,5,1,19.033
37,higMSens,olderAgeGroup,B,5,2,-23.765
37,higMSens,olderAgeGroup,B,5,3,-18.756
37,higMSens,olderAgeGroup,B,5,4,-3.996
37,higMSens,olderAgeGroup,B,5,5,14.518
37,higMSens,olderAgeGroup,B,5,6,15.472
37,higMSens,olderAgeGroup,B,5,7,-0.463
37,higMSens,olderAgeGroup,B,5,8,14.569
37,higMSens,olderAgeGroup,B,5,9,14.481
37,higMSens,olderAgeGroup,B,5,10,35.051
37,higMSens,olderAgeGroup,A,1,1,-41.211
37,higMSens,olderAgeGroup,A,1,2,2.5
37,higMSens,olderAgeGroup,A,1,3,-19.604
37,higMSens,olderAgeGroup,A,1,4,-15.996
37,higMSens,olderAgeGroup,A,1,5,-24.723
37,higMSens,olderAgeGroup,A,1,6,13.437
37,higMSens,olderAgeGroup,A,1,7,-31.689
37,higMSens,olderAgeGroup,A,1,8,-32.826
37,higMSens,olderAgeGroup,A,1,9,-13.858
37,higMSens,olderAgeGroup,A,1,10,-27.909
37,higMSens,olderAgeGroup,A,2,1,-22.566
37,higMSens,olderAgeGroup,A,2,2,-22.622
37,higMSens,olderAgeGroup,A,2,3,-33.189
37,higMSens,olderAgeGroup,A,2,4,8.686
37,higMSens,olderAgeGroup,A,2,5,-28.606
37,higMSens,olderAgeGroup,A,2,6,-1.874
37,higMSens,olderAgeGroup,A,2,7,8.331
37,higMSens,olderAgeGroup,A,2,8,-9.008
37,higMSens,olderAgeGroup,A,2,9,-12.855
37,higMSens,olderAgeGroup,A,2,10,-15.062
37,higMSens,olderAgeGroup,A,3,1,2.42
37,higMSens,olderAgeGroup,A,3,2,0.695
37,higMSens,olderAgeGroup,A,3,3,0.7
37,higMSens,olderAgeGroup,A,3,4,-19.872
37,higMSens,olderAgeGroup,A,3,5,31.548
37,higMSens,olderAgeGroup,A,3,6,17.634
37,higMSens,olderAgeGroup,A,3,7,-6.853
37,higMSens,olderAgeGroup,A,3,8,14.711
37,higMSens,olderAgeGroup,A,3,9,-28.877
37,higMSens,olderAgeGroup,A,3,10,44.803
37,higMSens,olderAgeGroup,A,4,1,-1.215
37,higMSens,olderAgeGroup,A,4,2,-25.019
37,higMSens,olderAgeGroup,A,4,3,-12.771
37,higMSens,olderAgeGroup,A,4,4,-26.874
37,higMSens,olderAgeGroup,A,4,5,24.605
37,higMSens,olderAgeGroup,A,4,6,6.544
37,higMSens,olderAgeGroup,A,4,7,-0.228
37,higMSens,olderAgeGroup,A,4,8,7.716
37,higMSens,olderAgeGroup,A,4,9,-28.31
37,higMSens,olderAgeGroup,A,4,10,-4.687
37,higMSens,olderAgeGroup,A,5,1,-17.948
37,higMSens,olderAgeGroup,A,5,2,25.879
37,higMSens,olderAgeGroup,A,5,3,18.395
37,higMSens,olderAgeGroup,A,5,4,23.612
37,higMSens,olderAgeGroup,A,5,5,-1.891
37,higMSens,olderAgeGroup,A,5,6,-9.68
37,higMSens,olderAgeGroup,A,5,7,-9.999
37,higMSens,olderAgeGroup,A,5,8,-1.379
37,higMSens,olderAgeGroup,A,5,9,-2.947
37,higMSens,olderAgeGroup,A,5,10,23.674
38,higMSens,olderAgeGroup,B,1,1,-5.197
38,higMSens,olderAgeGroup,B,1,2,-3.244
38,higMSens,olderAgeGroup,B,1,3,-1.377
38,higMSens,olderAgeGroup,B,1,4,-1.572
38,higMSens,olderAgeGroup,B,1,5,-51.639
38,higMSens,olderAgeGroup,B,1,6,-13.668
38,higMSens,olderAgeGroup,B,1,7,-1.537
38,higMSens,olderAgeGroup,B,1,8,-7.424
38,higMSens,olderAgeGroup,B,1,9,-9.968
38,higMSens,olderAgeGroup,B,1,10,0.389
38,higMSens,olderAgeGroup,B,2,1,6.275
38,higMSens,olderAgeGroup,B,2,2,-40.37
38,higMSens,olderAgeGroup,B,2,3,-14.571
38,higMSens,olderAgeGroup,B,2,4,3.122
38,higMSens,olderAgeGroup,B,2,5,0.325
38,higMSens,olderAgeGroup,B,2,6,-6.127
38,higMSens,olderAgeGroup,B,2,7,3.552
38,higMSens,olderAgeGroup,B,2,8,-2.02
38,higMSens,olderAgeGroup,B,2,9,-6.332
38,higMSens,olderAgeGroup,B,2,10,23.598
38,higMSens,olderAgeGroup,B,3,1,-20.845
38,higMSens,olderAgeGroup,B,3,2,-5.955
38,higMSens,olderAgeGroup,B,3,3,-2.907
38,higMSens,olderAgeGroup,B,3,4,19.084
38,higMSens,olderAgeGroup,B,3,5,8.24
38,higMSens,olderAgeGroup,B,3,6,-5.85
38,higMSens,olderAgeGroup,B,3,7,7.384
38,higMSens,olderAgeGroup,B,3,8,4.246
38,higMSens,olderAgeGroup,B,3,9,-1.513
38,higMSens,olderAgeGroup,B,3,10,20.74
38,higMSens,olderAgeGroup,B,4,1,14.296
38,higMSens,olderAgeGroup,B,4,2,-18.603
38,higMSens,olderAgeGroup,B,4,3,3.065
38,higMSens,olderAgeGroup,B,4,4,-2.416
38,higMSens,olderAgeGroup,B,4,5,9.394
38,higMSens,olderAgeGroup,B,4,6,-2.496
38,higMSens,olderAgeGroup,B,4,7,-14.868
38,higMSens,olderAgeGroup,B,4,8,8.638
38,higMSens,olderAgeGroup,B,4,9,-1.603
38,higMSens,olderAgeGroup,B,4,10,8.314
38,higMSens,olderAgeGroup,B,5,1,23.516
38,higMSens,olderAgeGroup,B,5,2,-3.115
38,higMSens,olderAgeGroup,B,5,3,9.963
38,higMSens,olderAgeGroup,B,5,4,1.781
38,higMSens,olderAgeGroup,B,5,5,14.641
38,higMSens,olderAgeGroup,B,5,6,-2.575
38,higMSens,olderAgeGroup,B,5,7,8.693
38,higMSens,olderAgeGroup,B,5,8,-1.557
38,higMSens,olderAgeGroup,B,5,9,15.396
38,higMSens,olderAgeGroup,B,5,10,13.232
38,higMSens,olderAgeGroup,A,1,1,-0.323
38,higMSens,olderAgeGroup,A,1,2,-29.864
38,higMSens,olderAgeGroup,A,1,3,-35.269
38,higMSens,olderAgeGroup,A,1,4,-15.384
38,higMSens,olderAgeGroup,A,1,5,-10.66
38,higMSens,olderAgeGroup,A,1,6,-15.772
38,higMSens,olderAgeGroup,A,1,7,2.839
38,higMSens,olderAgeGroup,A,1,8,3.572
38,higMSens,olderAgeGroup,A,1,9,-34.519
38,higMSens,olderAgeGroup,A,1,10,11.925
38,higMSens,olderAgeGroup,A,2,1,-48.323
38,higMSens,olderAgeGroup,A,2,2,-36.147
38,higMSens,olderAgeGroup,A,2,3,-20.742
38,higMSens,olderAgeGroup,A,2,4,-31.376
38,higMSens,olderAgeGroup,A,2,5,-23.869
38,higMSens,olderAgeGroup,A,2,6,1.754
38,higMSens,olderAgeGroup,A,2,7,-25.265
38,higMSens,olderAgeGroup,A,2,8,-30.287
38,higMSens,olderAgeGroup,A,2,9,-14.489
38,higMSens,olderAgeGroup,A,2,10,-8.171
38,higMSens,olderAgeGroup,A,3,1,-6.75
38,higMSens,olderAgeGroup,A,3,2,-5.737
38,higMSens,olderAgeGroup,A,3,3,8.13
38,higMSens,olderAgeGroup,A,3,4,-18.975
38,higMSens,olderAgeGroup,A,3,5,30.853
38,higMSens,olderAgeGroup,A,3,6,-14.932
38,higMSens,olderAgeGroup,A,3,7,-1.361
38,higMSens,olderAgeGroup,A,3,8,5.645
38,higMSens,olderAgeGroup,A,3,9,-1.07
38,higMSens,olderAgeGroup,A,3,10,17.98
38,higMSens,olderAgeGroup,A,4,1,-13.654
38,higMSens,olderAgeGroup,A,4,2,31.196
38,higMSens,olderAgeGroup,A,4,3,-3.151
38,higMSens,olderAgeGroup,A,4,4,-6.928
38,higMSens,olderAgeGroup,A,4,5,1.787
38,higMSens,olderAgeGroup,A,4,6,0.658
38,higMSens,olderAgeGroup,A,4,7,10.795
38,higMSens,olderAgeGroup,A,4,8,11.879
38,higMSens,olderAgeGroup,A,4,9,21.01
38,higMSens,olderAgeGroup,A,4,10,-6.845
38,higMSens,olderAgeGroup,A,5,1,-16.638
38,higMSens,olderAgeGroup,A,5,2,-16.361
38,higMSens,olderAgeGroup,A,5,3,9.959
38,higMSens,olderAgeGroup,A,5,4,11.918
38,higMSens,olderAgeGroup,A,5,5,-25.467
38,higMSens,olderAgeGroup,A,5,6,5.323
38,higMSens,olderAgeGroup,A,5,7,-13.784
38,higMSens,olderAgeGroup,A,5,8,12.936
38,higMSens,olderAgeGroup,A,5,9,24.748
38,higMSens,olderAgeGroup,A,5,10,13.655
39,lowMSens,youngerAgeGroup,B,1,1,-35.396
39,lowMSens,youngerAgeGroup,B,1,2,-5.036
39,lowMSens,youngerAgeGroup,B,1,3,-30.53
39,lowMSens,youngerAgeGroup,B,1,4,-30.313
39,lowMSens,youngerAgeGroup,B,1,5,-16.239
39,lowMSens,youngerAgeGroup,B,1,6,-7.592
39,lowMSens,youngerAgeGroup,B,1,7,-9.834
39,lowMSens,youngerAgeGroup,B,1,8,-18.556
39,lowMSens,youngerAgeGroup,B,1,9,-34.39
39,lowMSens,youngerAgeGroup,B,1,10,-16.709
39,lowMSens,youngerAgeGroup,B,2,1,-10.384
39,lowMSens,youngerAgeGroup,B,2,2,-11.929
39,lowMSens,youngerAgeGroup,B,2,3,-4.492
39,lowMSens,youngerAgeGroup,B,2,4,-17.732
39,lowMSens,youngerAgeGroup,B,2,5,-16.05
39,lowMSens,youngerAgeGroup,B,2,6,-19.039
39,lowMSens,youngerAgeGroup,B,2,7,-25.527
39,lowMSens,youngerAgeGroup,B,2,8,-2.351
39,lowMSens,youngerAgeGroup,B,2,9,-27.549
39,lowMSens,youngerAgeGroup,B,2,10,14.886
39,lowMSens,youngerAgeGroup,B,3,1,-30.857
39,lowMSens,youngerAgeGroup,B,3,2,3.444
39,lowMSens,youngerAgeGroup,B,3,3,24.728
39,lowMSens,youngerAgeGroup,B,3,4,42.33
39,lowMSens,youngerAgeGroup,B,3,5,-15.195
39,lowMSens,youngerAgeGroup,B,3,6,-13.352
39,lowMSens,youngerAgeGroup,B,3,7,23.547
39,lowMSens,youngerAgeGroup,B,3,8,32.133
39,lowMSens,youngerAgeGroup,B,3,9,8.965
39,lowMSens,youngerAgeGroup,B,3,10,-14.79
39,lowMSens,youngerAgeGroup,B,4,1,0.78
39,lowMSens,youngerAgeGroup,B,4,2,-16.669
39,lowMSens,youngerAgeGroup,B,4,3,17.356
39,lowMSens,youngerAgeGroup,B,4,4,13.145
39,lowMSens,youngerAgeGroup,B,4,5,27.632
39,lowMSens,youngerAgeGroup,B,4,6,18.194
39,lowMSens,youngerAgeGroup,B,4,7,32.942
39,lowMSens,youngerAgeGroup,B,4,8,21.487
39,lowMSens,youngerAgeGroup,B,4,9,26.513
39,lowMSens,youngerAgeGroup,B,4,10,12.011
39,lowMSens,youngerAgeGroup,B,5,1,18.025
39,lowMSens,youngerAgeGroup,B,5,2,-21.079
39,lowMSens,youngerAgeGroup,B,5,3,-28.002
39,lowMSens,youngerAgeGroup,B,5,4,49.475
39,lowMSens,youngerAgeGroup,B,5,5,-5.238
39,lowMSens,youngerAgeGroup,B,5,6,20.514
39,lowMSens,youngerAgeGroup,B,5,7,44.047
39,lowMSens,youngerAgeGroup,B,5,8,27.33
39,lowMSens,youngerAgeGroup,B,5,9,22.995
39,lowMSens,youngerAgeGroup,B,5,10,24.003
39,lowMSens,youngerAgeGroup,A,1,1,-36.627
39,lowMSens,youngerAgeGroup,A,1,2,-21.523
39,lowMSens,youngerAgeGroup,A,1,3,0.121
39,lowMSens,youngerAgeGroup,A,1,4,-41.899
39,lowMSens,youngerAgeGroup,A,1,5,2.55
39,lowMSens,youngerAgeGroup,A,1,6,-26.107
39,lowMSens,youngerAgeGroup,A,1,7,-30.822
39,lowMSens,youngerAgeGroup,A,1,8,-4.924
39,lowMSens,youngerAgeGroup,A,1,9,-23.646
39,lowMSens,youngerAgeGroup,A,1,10,-3.686
39,lowMSens,youngerAgeGroup,A,2,1,-16.099
39,lowMSens,youngerAgeGroup,A,2,2,-26.782
39,lowMSens,youngerAgeGroup,A,2,3,28.504
39,lowMSens,youngerAgeGroup,A,2,4,-24.27
39,lowMSens,youngerAgeGroup,A,2,5,0.233
39,lowMSens,youngerAgeGroup,A,2,6,-36.843
39,lowMSens,youngerAgeGroup,A,2,7,-4.45
39,lowMSens,youngerAgeGroup,A,2,8,-14.959
39,lowMSens,youngerAgeGroup,A,2,9,-15.841
39,lowMSens,youngerAgeGroup,A,2,10,-24.262
39,lowMSens,youngerAgeGroup,A,3,1,17.175
39,lowMSens,youngerAgeGroup,A,3,2,-5.622
39,lowMSens,youngerAgeGroup,A,3,3,32.065
39,lowMSens,youngerAgeGroup,A,3,4,-35.24
39,lowMSens,youngerAgeGroup,A,3,5,14.816
39,lowMSens,youngerAgeGroup,A,3,6,-16.716
39,lowMSens,youngerAgeGroup,A,3,7,-35.419
39,lowMSens,youngerAgeGroup,A,3,8,13.499
39,lowMSens,youngerAgeGroup,A,3,9,-10.787
39,lowMSens,youngerAgeGroup,A,3,10,5.201
39,lowMSens,youngerAgeGroup,A,4,1,-2.593
39,lowMSens,youngerAgeGroup,A,4,2,48.163
39,lowMSens,youngerAgeGroup,A,4,3,-15.578
39,lowMSens,youngerAgeGroup,A,4,4,-6.28
39,lowMSens,youngerAgeGroup,A,4,5,26.236
39,lowMSens,youngerAgeGroup,A,4,6,-0.11
39,lowMSens,youngerAgeGroup,A,4,7,-3.44
39,lowMSens,youngerAgeGroup,A,4,8,6.019
39,lowMSens,youngerAgeGroup,A,4,9,14.309
39,lowMSens,youngerAgeGroup,A,4,10,12.49
39,lowMSens,youngerAgeGroup,A,5,1,19.331
39,lowMSens,youngerAgeGroup,A,5,2,12.56
39,lowMSens,youngerAgeGroup,A,5,3,-2.162
39,lowMSens,youngerAgeGroup,A,5,4,4.816
39,lowMSens,youngerAgeGroup,A,5,5,9.162
39,lowMSens,youngerAgeGroup,A,5,6,15.67
39,lowMSens,youngerAgeGroup,A,5,7,-3.365
39,lowMSens,youngerAgeGroup,A,5,8,14.245
39,lowMSens,youngerAgeGroup,A,5,9,26.679
39,lowMSens,youngerAgeGroup,A,5,10,28.327
40,higMSens,olderAgeGroup,B,1,1,-46.853
40,higMSens,olderAgeGroup,B,1,2,-4.078
40,higMSens,olderAgeGroup,B,1,3,-25.997
40,higMSens,olderAgeGroup,B,1,4,-11.583
40,higMSens,olderAgeGroup,B,1,5,-50.375
40,higMSens,olderAgeGroup,B,1,6,-14.78
40,higMSens,olderAgeGroup,B,1,7,-15.553
40,higMSens,olderAgeGroup,B,1,8,-25.136
40,higMSens,olderAgeGroup,B,1,9,7.756
40,higMSens,olderAgeGroup,B,1,10,-29.307
40,higMSens,olderAgeGroup,B,2,1,4.255
40,higMSens,olderAgeGroup,B,2,2,-25.875
40,higMSens,olderAgeGroup,B,2,3,-12.614
40,higMSens,olderAgeGroup,B,2,4,3.305
40,higMSens,olderAgeGroup,B,2,5,-43.699
40,higMSens,olderAgeGroup,B,2,6,-4.877
40,higMSens,olderAgeGroup,B,2,7,-14.092
40,higMSens,olderAgeGroup,B,2,8,-21.09
40,higMSens,olderAgeGroup,B,2,9,19.361
40,higMSens,olderAgeGroup,B,2,10,-14.278
40,higMSens,olderAgeGroup,B,3,1,28.482
40,higMSens,olderAgeGroup,B,3,2,-14.793
40,higMSens,olderAgeGroup,B,3,3,-11.037
40,higMSens,olderAgeGroup,B,3,4,-0.6
40,higMSens,olderAgeGroup,B,3,5,21.246
40,higMSens,olderAgeGroup,B,3,6,-11.392
40,higMSens,olderAgeGroup,B,3,7,-22.45
40,higMSens,olderAgeGroup,B,3,8,-20.005
40,higMSens,olderAgeGroup,B,3,9,27.374
40,higMSens,olderAgeGroup,B,3,10,25.708
40,higMSens,olderAgeGroup,B,4,1,2.044
40,higMSens,olderAgeGroup,B,4,2,-39.797
40,higMSens,olderAgeGroup,B,4,3,15.448
40,higMSens,olderAgeGroup,B,4,4,20.962
40,higMSens,olderAgeGroup,B,4,5,-14.098
40,higMSens,olderAgeGroup,B,4,6,-14.556
40,higMSens,olderAgeGroup,B,4,7,-18.273
40,higMSens,olderAgeGroup,B,4,8,1.456
40,higMSens,olderAgeGroup,B,4,9,7.257
40,higMSens,olderAgeGroup,B,4,10,64.256
40,higMSens,olderAgeGroup,B,5,1,-56.195
40,higMSens,olderAgeGroup,B,5,2,10.634
40,higMSens,olderAgeGroup,B,5,3,8.038
40,higMSens,olderAgeGroup,B,5,4,-11.169
40,higMSens,olderAgeGroup,B,5,5,-27.567
40,higMSens,olderAgeGroup,B,5,6,-12.363
40,higMSens,olderAgeGroup,B,5,7,-3.491
40,higMSens,olderAgeGroup,B,5,8,74.245
40,higMSens,olderAgeGroup,B,5,9,-44.224
40,higMSens,olderAgeGroup,B,5,10,28.323
40,higMSens,olderAgeGroup,A,1,1,3.689
40,higMSens,olderAgeGroup,A,1,2,2.664
40,higMSens,olderAgeGroup,A,1,3,-0.236
40,higMSens,olderAgeGroup,A,1,4,-41.586
40,higMSens,olderAgeGroup,A,1,5,-80.173
40,higMSens,olderAgeGroup,A,1,6,-35.298
40,higMSens,olderAgeGroup,A,1,7,-11.634
40,higMSens,olderAgeGroup,A,1,8,-43.319
40,higMSens,olderAgeGroup,A,1,9,-11.018
40,higMSens,olderAgeGroup,A,1,10,-43.659
40,higMSens,olderAgeGroup,A,2,1,-11.821
40,higMSens,olderAgeGroup,A,2,2,22
40,higMSens,olderAgeGroup,A,2,3,-31.435
40,higMSens,olderAgeGroup,A,2,4,-46.232
40,higMSens,olderAgeGroup,A,2,5,-6.678
40,higMSens,olderAgeGroup,A,2,6,-75.437
40,higMSens,olderAgeGroup,A,2,7,7.038
40,higMSens,olderAgeGroup,A,2,8,-15.215
40,higMSens,olderAgeGroup,A,2,9,4.615
40,higMSens,olderAgeGroup,A,2,10,-24.317
40,higMSens,olderAgeGroup,A,3,1,6.869
40,higMSens,olderAgeGroup,A,3,2,-3.414
40,higMSens,olderAgeGroup,A,3,3,2.45
40,higMSens,olderAgeGroup,A,3,4,33.34
40,higMSens,olderAgeGroup,A,3,5,-25.923
40,higMSens,olderAgeGroup,A,3,6,-1.457
40,higMSens,olderAgeGroup,A,3,7,-14.303
40,higMSens,olderAgeGroup,A,3,8,-10.195
40,higMSens,olderAgeGroup,A,3,9,-8.658
40,higMSens,olderAgeGroup,A,3,10,8.091
40,higMSens,olderAgeGroup,A,4,1,31.898
40,higMSens,olderAgeGroup,A,4,2,-3.176
40,higMSens,olderAgeGroup,A,4,3,55.519
40,higMSens,olderAgeGroup,A,4,4,26.447
40,higMSens,olderAgeGroup,A,4,5,-10.564
40,higMSens,olderAgeGroup,A,4,6,0.715
40,higMSens,olderAgeGroup,A,4,7,7.484
40,higMSens,olderAgeGroup,A,4,8,-31.11
40,higMSens,olderAgeGroup,A,4,9,30.255
40,higMSens,olderAgeGroup,A,4,10,17.751
40,higMSens,olderAgeGroup,A,5,1,46.402
40,higMSens,olderAgeGroup,A,5,2,6.541
40,higMSens,olderAgeGroup,A,5,3,30.124
40,higMSens,olderAgeGroup,A,5,4,22.11
40,higMSens,olderAgeGroup,A,5,5,9.238
40,higMSens,olderAgeGroup,A,5,6,33.18
40,higMSens,olderAgeGroup,A,5,7,56.934
40,higMSens,olderAgeGroup,A,5,8,-12.154
40,higMSens,olderAgeGroup,A,5,9,2.493
40,higMSens,olderAgeGroup,A,5,10,8.958
41,lowMSens,olderAgeGroup,B,1,1,-56.78
41,lowMSens,olderAgeGroup,B,1,2,-39.723
41,lowMSens,olderAgeGroup,B,1,3,-27.616
41,lowMSens,olderAgeGroup,B,1,4,-48.776
41,lowMSens,olderAgeGroup,B,1,5,-39.942
41,lowMSens,olderAgeGroup,B,1,6,-13.838
41,lowMSens,olderAgeGroup,B,1,7,20.905
41,lowMSens,olderAgeGroup,B,1,8,4.357
41,lowMSens,olderAgeGroup,B,1,9,-9.038
41,lowMSens,olderAgeGroup,B,1,10,9.301
41,lowMSens,olderAgeGroup,B,2,1,-8.473
41,lowMSens,olderAgeGroup,B,2,2,-44.555
41,lowMSens,olderAgeGroup,B,2,3,-56.707
41,lowMSens,olderAgeGroup,B,2,4,-10.125
41,lowMSens,olderAgeGroup,B,2,5,-25.732
41,lowMSens,olderAgeGroup,B,2,6,5.794
41,lowMSens,olderAgeGroup,B,2,7,-9.697
41,lowMSens,olderAgeGroup,B,2,8,-19.759
41,lowMSens,olderAgeGroup,B,2,9,-3.741
41,lowMSens,olderAgeGroup,B,2,10,-1.649
41,lowMSens,olderAgeGroup,B,3,1,-3.114
41,lowMSens,olderAgeGroup,B,3,2,7.276
41,lowMSens,olderAgeGroup,B,3,3,16.201
41,lowMSens,olderAgeGroup,B,3,4,-13.26
41,lowMSens,olderAgeGroup,B,3,5,-4.228
41,lowMSens,olderAgeGroup,B,3,6,0.81
41,lowMSens,olderAgeGroup,B,3,7,14.613
41,lowMSens,olderAgeGroup,B,3,8,-14.137
41,lowMSens,olderAgeGroup,B,3,9,43.576
41,lowMSens,olderAgeGroup,B,3,10,19.105
41,lowMSens,olderAgeGroup,B,4,1,-8.244
41,lowMSens,olderAgeGroup,B,4,2,31.437
41,lowMSens,olderAgeGroup,B,4,3,-7.757
41,lowMSens,olderAgeGroup,B,4,4,-1.612
41,lowMSens,olderAgeGroup,B,4,5,22.591
41,lowMSens,olderAgeGroup,B,4,6,13.976
41,lowMSens,olderAgeGroup,B,4,7,-12.253
41,lowMSens,olderAgeGroup,B,4,8,27.549
41,lowMSens,olderAgeGroup,B,4,9,21.503
41,lowMSens,olderAgeGroup,B,4,10,28.92
41,lowMSens,olderAgeGroup,B,5,1,20.702
41,lowMSens,olderAgeGroup,B,5,2,-14.663
41,lowMSens,olderAgeGroup,B,5,3,17.382
41,lowMSens,olderAgeGroup,B,5,4,-5.906
41,lowMSens,olderAgeGroup,B,5,5,12.408
41,lowMSens,olderAgeGroup,B,5,6,9.055
41,lowMSens,olderAgeGroup,B,5,7,19.436
41,lowMSens,olderAgeGroup,B,5,8,-6.25
41,lowMSens,olderAgeGroup,B,5,9,0.74
41,lowMSens,olderAgeGroup,B,5,10,12.566
41,lowMSens,olderAgeGroup,A,1,1,26.791
41,lowMSens,olderAgeGroup,A,1,2,-17.953
41,lowMSens,olderAgeGroup,A,1,3,-27.601
41,lowMSens,olderAgeGroup,A,1,4,-42.677
41,lowMSens,olderAgeGroup,A,1,5,-35.461
41,lowMSens,olderAgeGroup,A,1,6,8.095
41,lowMSens,olderAgeGroup,A,1,7,-28.903
41,lowMSens,olderAgeGroup,A,1,8,-15.505
41,lowMSens,olderAgeGroup,A,1,9,-19.481
41,lowMSens,olderAgeGroup,A,1,10,-3.667
41,lowMSens,olderAgeGroup,A,2,1,-39.335
41,lowMSens,olderAgeGroup,A,2,2,-13.57
41,lowMSens,olderAgeGroup,A,2,3,-12.088
41,lowMSens,olderAgeGroup,A,2,4,1.342
41,lowMSens,olderAgeGroup,A,2,5,-24.143
41,lowMSens,olderAgeGroup,A,2,6,-13.6
41,lowMSens,olderAgeGroup,A,2,7,-32.91
41,lowMSens,olderAgeGroup,A,2,8,-4.202
41,lowMSens,olderAgeGroup,A,2,9,-29.404
41,lowMSens,olderAgeGroup,A,2,10,-0.995
41,lowMSens,olderAgeGroup,A,3,1,0.708
41,lowMSens,olderAgeGroup,A,3,2,1.159
41,lowMSens,olderAgeGroup,A,3,3,-2.188
41,lowMSens,olderAgeGroup,A,3,4,-22.863
41,lowMSens,olderAgeGroup,A,3,5,24.387
41,lowMSens,olderAgeGroup,A,3,6,19.825
41,lowMSens,olderAgeGroup,A,3,7,-3.95
41,lowMSens,olderAgeGroup,A,3,8,7.515
41,lowMSens,olderAgeGroup,A,3,9,13.998
41,lowMSens,olderAgeGroup,A,3,10,-27.707
41,lowMSens,olderAgeGroup,A,4,1,-1.137
41,lowMSens,olderAgeGroup,A,4,2,-39.071
41,lowMSens,olderAgeGroup,A,4,3,-4.603
41,lowMSens,olderAgeGroup,A,4,4,-33.391
41,lowMSens,olderAgeGroup,A,4,5,-21.26
41,lowMSens,olderAgeGroup,A,4,6,5.9
41,lowMSens,olderAgeGroup,A,4,7,-28.152
41,lowMSens,olderAgeGroup,A,4,8,21.137
41,lowMSens,olderAgeGroup,A,4,9,-1.801
41,lowMSens,olderAgeGroup,A,4,10,-12.065
41,lowMSens,olderAgeGroup,A,5,1,-5.628
41,lowMSens,olderAgeGroup,A,5,2,5.486
41,lowMSens,olderAgeGroup,A,5,3,1.381
41,lowMSens,olderAgeGroup,A,5,4,-1.664
41,lowMSens,olderAgeGroup,A,5,5,0.216
41,lowMSens,olderAgeGroup,A,5,6,54.815
41,lowMSens,olderAgeGroup,A,5,7,17.965
41,lowMSens,olderAgeGroup,A,5,8,10.087
41,lowMSens,olderAgeGroup,A,5,9,16.912
41,lowMSens,olderAgeGroup,A,5,10,15.931
42,lowMSens,olderAgeGroup,B,1,1,-35.399
42,lowMSens,olderAgeGroup,B,1,2,-23.105
42,lowMSens,olderAgeGroup,B,1,3,-1.404
42,lowMSens,olderAgeGroup,B,1,4,-49.202
42,lowMSens,olderAgeGroup,B,1,5,-37.474
42,lowMSens,olderAgeGroup,B,1,6,-22.722
42,lowMSens,olderAgeGroup,B,1,7,-13.821
